date,PM10,PM2.5,PM1
5/24/2019 12:22:25 AM,35,26.5,17.3
5/24/2019 12:22:31 AM,41.6,29.2,17.5
5/24/2019 12:22:37 AM,33.7,25,16.5
5/24/2019 12:22:43 AM,36.5,28.1,17
5/24/2019 12:22:49 AM,42.6,25.6,17
5/24/2019 12:22:55 AM,36.3,24.4,16.7
5/24/2019 12:23:01 AM,38.6,28.4,17.8
5/24/2019 12:23:07 AM,36.2,27.7,17.5
5/24/2019 12:23:13 AM,39.1,28.6,17.4
5/24/2019 12:23:19 AM,28.9,22.2,16.5
5/24/2019 12:23:25 AM,41,27.4,16.8
5/24/2019 12:23:31 AM,43.1,32.1,17.7
5/24/2019 12:23:37 AM,38.5,29.5,17.5
5/24/2019 12:23:43 AM,40.2,30.8,17.8
5/24/2019 12:23:49 AM,35.9,23.9,16.5
5/24/2019 12:23:55 AM,40.2,26.3,18.1
5/24/2019 12:24:01 AM,36.9,27.6,17.4
5/24/2019 12:24:07 AM,36.6,26.5,16.8
5/24/2019 12:24:13 AM,37,29.2,17.2
5/24/2019 12:24:19 AM,40,27.2,17.5
5/24/2019 12:24:25 AM,40.2,26.6,17.2
5/24/2019 12:24:31 AM,32.2,25.8,17.7
5/24/2019 12:24:37 AM,32.6,22.6,16.9
5/24/2019 12:24:43 AM,38,29.1,17.1
5/24/2019 12:24:49 AM,37.3,26.8,17.3
5/24/2019 12:24:55 AM,40.1,26.8,17.1
5/24/2019 12:25:01 AM,32,24.5,16.7
5/24/2019 12:25:07 AM,32.9,26,17.1
5/24/2019 12:25:13 AM,35.8,25.7,17.1
5/24/2019 12:25:19 AM,37,29.7,17.8
5/24/2019 12:25:25 AM,40.2,30.4,17.7
5/24/2019 12:25:31 AM,36.3,25.8,17.4
5/24/2019 12:25:37 AM,31.1,24.8,16.8
5/24/2019 12:25:43 AM,36.1,28.3,17
5/24/2019 12:25:49 AM,32.3,25.9,17
5/24/2019 12:25:55 AM,42.1,27.4,17
5/24/2019 12:26:01 AM,33.3,23.8,16.3
5/24/2019 12:26:07 AM,39.7,27.5,17.8
5/24/2019 12:26:13 AM,33.8,26.2,16.8
5/24/2019 12:26:19 AM,39.6,28.3,17.7
5/24/2019 12:26:25 AM,31.5,24.6,17.3
5/24/2019 12:26:31 AM,34.3,25.2,16.7
5/24/2019 12:26:37 AM,38.1,26.8,17
5/24/2019 12:26:43 AM,31.4,23.9,16.4
5/24/2019 12:26:49 AM,36.4,26.4,17.3
5/24/2019 12:26:55 AM,39.5,24.9,17.1
5/24/2019 12:27:01 AM,34,24.6,15.9
5/24/2019 12:27:07 AM,37.5,27,18.1
5/24/2019 12:27:13 AM,35.8,24.5,16.9
5/24/2019 12:27:19 AM,48.4,28.4,17.2
5/24/2019 12:27:25 AM,35.7,27.8,17.3
5/24/2019 12:27:31 AM,38.9,28.6,17.1
5/24/2019 12:27:37 AM,32.4,23.8,17
5/24/2019 12:27:43 AM,36.9,28.3,17.5
5/24/2019 12:27:49 AM,32.4,26.2,17.1
5/24/2019 12:27:55 AM,35.3,24.4,17
5/24/2019 12:28:01 AM,38.5,25.9,17.3
5/24/2019 12:28:07 AM,28.1,22.5,16.4
5/24/2019 12:28:13 AM,35.8,26.1,17
5/24/2019 12:28:19 AM,35,26.2,17.2
5/24/2019 12:28:25 AM,36.7,24.7,16.7
5/24/2019 12:28:31 AM,35.4,24.7,17.2
5/24/2019 12:28:37 AM,34.5,25.1,16.3
5/24/2019 12:28:43 AM,41.1,26.6,17.5
5/24/2019 12:28:49 AM,38.4,29.7,17.5
5/24/2019 12:28:55 AM,37.8,28.1,18
5/24/2019 12:29:01 AM,43.3,27.9,16.6
5/24/2019 12:29:07 AM,30.1,23,15.4
5/24/2019 12:29:13 AM,34.7,23.7,16.9
5/24/2019 12:29:19 AM,47.7,31.2,17.9
5/24/2019 12:29:25 AM,34.4,23.9,16.6
5/24/2019 12:29:31 AM,37.9,27.9,17.5
5/24/2019 12:29:37 AM,35.8,28.1,16.9
5/24/2019 12:29:43 AM,37.2,24,17.3
5/24/2019 12:29:49 AM,29.2,22.6,16.6
5/24/2019 12:29:55 AM,36.1,25,17
5/24/2019 12:30:01 AM,44.1,30.5,17.5
5/24/2019 12:30:07 AM,39.2,29.9,17.4
5/24/2019 12:30:13 AM,33.2,26.4,16.7
5/24/2019 12:30:19 AM,34.5,26,16.5
5/24/2019 12:30:25 AM,31.8,25.5,16.7
5/24/2019 12:30:31 AM,32.4,25.2,17.1
5/24/2019 12:30:37 AM,38.5,27,17.2
5/24/2019 12:30:43 AM,34.2,27.5,17.4
5/24/2019 12:30:49 AM,34.7,25.7,17.3
5/24/2019 12:30:55 AM,30,25.4,17.4
5/24/2019 12:31:01 AM,38.5,29.6,17.3
5/24/2019 12:31:07 AM,32,26.4,16.8
5/24/2019 12:31:13 AM,36.2,25.4,16.9
5/24/2019 12:31:19 AM,36.3,26.3,16.9
5/24/2019 12:31:25 AM,36.6,22.6,16.2
5/24/2019 12:31:31 AM,39.1,27.6,17.6
5/24/2019 12:31:37 AM,38.9,27.9,17.8
5/24/2019 12:31:43 AM,38.2,26.7,17.8
5/24/2019 12:31:49 AM,39.5,27.8,17.3
5/24/2019 12:31:55 AM,39.9,27.9,17.5
5/24/2019 12:32:01 AM,35.8,27.8,17.6
5/24/2019 12:32:07 AM,41.4,27.5,17.7
5/24/2019 12:32:13 AM,36.7,27.4,17.7
5/24/2019 12:32:19 AM,33.3,25.8,17.1
5/24/2019 12:32:25 AM,40,25.8,16.9
5/24/2019 12:32:31 AM,36.8,28.9,18
5/24/2019 12:32:37 AM,35.4,24.4,16.7
5/24/2019 12:32:43 AM,37.7,27.9,17.6
5/24/2019 12:32:49 AM,43.1,30.4,17.5
5/24/2019 12:32:55 AM,34.3,24.8,16.9
5/24/2019 12:33:01 AM,40.6,30.3,17.8
5/24/2019 12:33:07 AM,31.2,26.3,17.1
5/24/2019 12:33:13 AM,32.7,24.5,16.5
5/24/2019 12:33:19 AM,44.6,30.4,18.1
5/24/2019 12:33:25 AM,38.5,29,17.3
5/24/2019 12:33:31 AM,36.3,29,17.1
5/24/2019 12:33:37 AM,38,27,17.5
5/24/2019 12:33:43 AM,33.8,27.9,17.1
5/24/2019 12:33:49 AM,38.4,28.2,17.7
5/24/2019 12:33:55 AM,33.4,25.4,16.9
5/24/2019 12:34:01 AM,31.7,25.1,17.4
5/24/2019 12:34:07 AM,32.8,25.2,17.8
5/24/2019 12:34:13 AM,34.2,28.2,17.4
5/24/2019 12:34:19 AM,30.4,24.8,17
5/24/2019 12:34:25 AM,36.1,29.7,17.7
5/24/2019 12:34:31 AM,36.6,26.1,17.3
5/24/2019 12:34:37 AM,31.4,25.7,16.7
5/24/2019 12:34:43 AM,42.2,23,16.8
5/24/2019 12:34:49 AM,39.9,28,17.9
5/24/2019 12:34:55 AM,29.8,22.8,15.9
5/24/2019 12:35:01 AM,34.8,26.6,16.7
5/24/2019 12:35:07 AM,40.5,30.8,17.7
5/24/2019 12:35:13 AM,35.9,26.9,17.6
5/24/2019 12:35:19 AM,36.4,30.2,17.8
5/24/2019 12:35:25 AM,28.5,23.6,16.3
5/24/2019 12:35:31 AM,29.5,22.7,16
5/24/2019 12:35:37 AM,39.6,28.3,17.5
5/24/2019 12:35:43 AM,28.2,23.8,16.6
5/24/2019 12:35:49 AM,34.3,26.8,16.9
5/24/2019 12:35:55 AM,35.8,27.3,16.6
5/24/2019 12:36:01 AM,32.5,24.1,17.1
5/24/2019 12:36:07 AM,32.9,25.9,16.9
5/24/2019 12:36:13 AM,38.7,26.6,16.7
5/24/2019 12:36:19 AM,38,28.9,18.2
5/24/2019 12:36:25 AM,37.1,27.1,17.5
5/24/2019 12:36:31 AM,33,25.9,17.1
5/24/2019 12:36:37 AM,39.9,26.3,17.3
5/24/2019 12:36:43 AM,33.4,24.4,16.3
5/24/2019 12:36:49 AM,35.6,27.4,16.7
5/24/2019 12:36:55 AM,39,27.9,18.1
5/24/2019 12:37:01 AM,33.2,26.2,16.7
5/24/2019 12:37:07 AM,38.9,24.8,16.5
5/24/2019 12:37:13 AM,33.9,24.9,17.3
5/24/2019 12:37:19 AM,34.7,24.2,16.5
5/24/2019 12:37:25 AM,38.9,26.5,16.9
5/24/2019 12:37:31 AM,35.1,25.4,16.9
5/24/2019 12:37:37 AM,31.1,22,16
5/24/2019 12:37:43 AM,34.8,26.7,17.4
5/24/2019 12:37:49 AM,36.7,28.6,17
5/24/2019 12:37:55 AM,36,28,17.6
5/24/2019 12:38:01 AM,27,21.7,16.3
5/24/2019 12:38:07 AM,41.7,27.4,16.9
5/24/2019 12:38:13 AM,34.7,25.5,16.7
5/24/2019 12:38:19 AM,32.5,25.8,16.9
5/24/2019 12:38:25 AM,40.4,29,17.2
5/24/2019 12:38:31 AM,36.7,28.2,16.9
5/24/2019 12:38:37 AM,39.3,28.1,17.2
5/24/2019 12:38:43 AM,36.8,27.5,17.7
5/24/2019 12:38:49 AM,39.2,26.2,17.1
5/24/2019 12:38:55 AM,37.6,24.7,16.3
5/24/2019 12:39:01 AM,34.4,25.8,16.9
5/24/2019 12:39:07 AM,31.7,24.2,16.5
5/24/2019 12:39:13 AM,35.9,28.5,17.4
5/24/2019 12:39:19 AM,39,25.5,16.8
5/24/2019 12:39:25 AM,35.5,26,16.8
5/24/2019 12:39:31 AM,31.8,24.8,16.7
5/24/2019 12:39:37 AM,41.6,28,17.9
5/24/2019 12:39:43 AM,36.1,27.2,17
5/24/2019 12:39:49 AM,33.9,25.6,17.1
5/24/2019 12:39:55 AM,37,23.6,16.9
5/24/2019 12:40:01 AM,34.3,27.1,17
5/24/2019 12:40:07 AM,41.5,31.6,17.8
5/24/2019 12:40:13 AM,32.3,25.9,17
5/24/2019 12:40:19 AM,33,26.4,17.3
5/24/2019 12:40:25 AM,35.9,25.6,16.7
5/24/2019 12:40:31 AM,35.1,26.2,16.5
5/24/2019 12:40:37 AM,42,28.3,17.3
5/24/2019 12:40:43 AM,36.7,26.6,16.9
5/24/2019 12:40:49 AM,36.4,26.1,16.9
5/24/2019 12:40:55 AM,38.2,25.4,17
5/24/2019 12:41:01 AM,35.4,27.6,17.7
5/24/2019 12:41:07 AM,42.3,28.5,17.1
5/24/2019 12:41:13 AM,34.9,25.6,16.8
5/24/2019 12:41:19 AM,32.7,24.1,16.9
5/24/2019 12:41:25 AM,38.3,28.7,17.1
5/24/2019 12:41:31 AM,33.2,26.8,17.1
5/24/2019 12:41:37 AM,47.5,32.3,17.6
5/24/2019 12:41:43 AM,33.1,23.4,17
5/24/2019 12:41:49 AM,38.2,27.6,17
5/24/2019 12:41:55 AM,44.8,29,17.5
5/24/2019 12:42:01 AM,41.2,27.5,17.1
5/24/2019 12:42:07 AM,33.4,23.2,17.5
5/24/2019 12:42:13 AM,34.9,28.1,17.2
5/24/2019 12:42:19 AM,37.5,25.3,17.3
5/24/2019 12:42:25 AM,35,25.8,16.9
5/24/2019 12:42:31 AM,32.3,26.2,16.9
5/24/2019 12:42:37 AM,35.3,26.1,17
5/24/2019 12:42:43 AM,32,26.5,16.9
5/24/2019 12:42:49 AM,37.2,27.5,16.9
5/24/2019 12:42:55 AM,40,28.8,16.9
5/24/2019 12:43:01 AM,35.6,28.6,16.9
5/24/2019 12:43:07 AM,36.7,25.9,16.5
5/24/2019 12:43:13 AM,40.9,24.5,16.9
5/24/2019 12:43:19 AM,35.6,24.5,16.6
5/24/2019 12:43:25 AM,38.5,26.5,16.7
5/24/2019 12:43:31 AM,37.5,26.9,16.9
5/24/2019 12:43:37 AM,36.7,28.2,17.3
5/24/2019 12:43:43 AM,31.7,25.5,17.4
5/24/2019 12:43:49 AM,39.1,26.7,16.8
5/24/2019 12:43:55 AM,33.5,26,17.1
5/24/2019 12:44:01 AM,38.3,29.8,17.2
5/24/2019 12:44:07 AM,34.9,25.8,17.2
5/24/2019 12:44:13 AM,31,23.7,16.4
5/24/2019 12:44:19 AM,40.2,27.4,17.5
5/24/2019 12:44:25 AM,49.3,32.4,17.6
5/24/2019 12:44:31 AM,38.4,26.1,16.6
5/24/2019 12:44:37 AM,36.6,27.3,16.8
5/24/2019 12:44:43 AM,36.4,26.8,17.5
5/24/2019 12:44:49 AM,36.9,28.7,17.5
5/24/2019 12:44:55 AM,31.4,24.2,16.4
5/24/2019 12:45:01 AM,35.3,27,17.7
5/24/2019 12:45:07 AM,41.3,27.1,17.8
5/24/2019 12:45:13 AM,29.8,24.8,16.6
5/24/2019 12:45:19 AM,42.1,26.8,17.7
5/24/2019 12:45:25 AM,34.9,24.9,16.4
5/24/2019 12:45:31 AM,35.9,26,16.5
5/24/2019 12:45:37 AM,38.9,29.7,17.9
5/24/2019 12:45:43 AM,41.4,28.6,17.7
5/24/2019 12:45:49 AM,31.9,25.5,17
5/24/2019 12:45:55 AM,36.3,27.8,16.6
5/24/2019 12:46:01 AM,35.1,25.7,16.6
5/24/2019 12:46:07 AM,42.5,30.3,17.7
5/24/2019 12:46:13 AM,30.4,23.9,16
5/24/2019 12:46:19 AM,35.6,27.9,17.1
5/24/2019 12:46:25 AM,38.8,28.5,17.8
5/24/2019 12:46:31 AM,38.2,27.5,17.2
5/24/2019 12:46:37 AM,38.1,28.2,17.5
5/24/2019 12:46:43 AM,40.3,27.2,16.9
5/24/2019 12:46:49 AM,31.2,25.1,16.8
5/24/2019 12:46:55 AM,35.8,26.9,17.3
5/24/2019 12:47:01 AM,37.4,28.9,17.3
5/24/2019 12:47:07 AM,34.7,27.2,17.5
5/24/2019 12:47:13 AM,41.9,29.4,17.1
5/24/2019 12:47:19 AM,42.3,27,17.6
5/24/2019 12:47:25 AM,35.8,25.8,16.9
5/24/2019 12:47:31 AM,37.4,25.1,17.4
5/24/2019 12:47:37 AM,36.2,26.1,17.1
5/24/2019 12:47:43 AM,29.3,23.6,16.5
5/24/2019 12:47:49 AM,39.4,23.5,16.5
5/24/2019 12:47:55 AM,35.5,27.6,17.5
5/24/2019 12:48:01 AM,38,29.6,17.5
5/24/2019 12:48:07 AM,35,26.2,16.8
5/24/2019 12:48:13 AM,42,25.2,16.4
5/24/2019 12:48:19 AM,38.5,26.5,16.7
5/24/2019 12:48:25 AM,37.2,27.9,17.5
5/24/2019 12:48:31 AM,39.5,24.3,17.2
5/24/2019 12:48:37 AM,37.8,28.7,17
5/24/2019 12:48:43 AM,31.8,25.2,16.5
5/24/2019 12:48:49 AM,38.1,26.6,17
5/24/2019 12:48:55 AM,34,26.9,17.5
5/24/2019 12:49:01 AM,37.2,28.4,17.9
5/24/2019 12:49:07 AM,35.9,26.7,18
5/24/2019 12:49:13 AM,33.5,23.9,16.5
5/24/2019 12:49:19 AM,37.1,28.5,17.9
5/24/2019 12:49:25 AM,42.6,27.6,17.8
5/24/2019 12:49:31 AM,30.5,24.5,16.9
5/24/2019 12:49:37 AM,39.7,27.7,17.3
5/24/2019 12:49:43 AM,39.8,29.8,17.7
5/24/2019 12:49:49 AM,42.4,29,17.8
5/24/2019 12:49:55 AM,39.7,27.9,17.9
5/24/2019 12:50:01 AM,39.7,27.3,17
5/24/2019 12:50:07 AM,36.3,28.7,17.5
5/24/2019 12:50:13 AM,37.3,24.1,17.2
5/24/2019 12:50:19 AM,42.3,27.1,16.9
5/24/2019 12:50:25 AM,37.3,29,17.1
5/24/2019 12:50:31 AM,36.6,23.2,16.4
5/24/2019 12:50:37 AM,44.1,27.3,17.5
5/24/2019 12:50:43 AM,34.9,25.9,16.8
5/24/2019 12:50:49 AM,41.3,30.8,17.8
5/24/2019 12:50:55 AM,34.4,24.5,16.7
5/24/2019 12:51:01 AM,40.5,23.5,16.7
5/24/2019 12:51:07 AM,43.1,28.4,17.5
5/24/2019 12:51:13 AM,30.6,24.4,17
5/24/2019 12:51:19 AM,36.7,30.5,18.4
5/24/2019 12:51:25 AM,32.6,25.4,16.6
5/24/2019 12:51:31 AM,35.2,23.5,16.9
5/24/2019 12:51:37 AM,33.2,24.3,16.5
5/24/2019 12:51:43 AM,32.6,25.5,16.7
5/24/2019 12:51:49 AM,33.4,24.3,16.6
5/24/2019 12:51:55 AM,32.2,24,15.9
5/24/2019 12:52:01 AM,39.3,28.8,17.5
5/24/2019 12:52:07 AM,33.8,25.8,17.4
5/24/2019 12:52:13 AM,41,25.1,16.8
5/24/2019 12:52:19 AM,31.7,24.9,16.9
5/24/2019 12:52:25 AM,36.3,27.2,17
5/24/2019 12:52:31 AM,37.8,26.1,17.3
5/24/2019 12:52:37 AM,32.2,24.1,17.4
5/24/2019 12:52:43 AM,35.2,24.1,16.8
5/24/2019 12:52:49 AM,34.4,27.6,17.5
5/24/2019 12:52:55 AM,39.5,26.5,17.3
5/24/2019 12:53:01 AM,31.6,24.7,16.8
5/24/2019 12:53:07 AM,36.8,23.6,16.5
5/24/2019 12:53:13 AM,37.6,28.2,17.3
5/24/2019 12:53:19 AM,32.8,24.8,17
5/24/2019 12:53:25 AM,35.4,27.4,16.7
5/24/2019 12:53:31 AM,41.3,25.7,17.4
5/24/2019 12:53:37 AM,40.6,25.8,17.2
5/24/2019 12:53:43 AM,34.3,23.7,16.1
5/24/2019 12:53:49 AM,32,25.1,16.5
5/24/2019 12:53:55 AM,33.5,26.9,17.1
5/24/2019 12:54:01 AM,37,24.4,16.7
5/24/2019 12:54:07 AM,44,30.2,17.8
5/24/2019 12:54:13 AM,37.3,25.2,16.6
5/24/2019 12:54:19 AM,31.4,25.9,16.7
5/24/2019 12:54:25 AM,31.4,25.3,16
5/24/2019 12:54:31 AM,37.9,25.2,16.4
5/24/2019 12:54:37 AM,31,24.9,16.9
5/24/2019 12:54:43 AM,31.4,23.9,16.4
5/24/2019 12:54:49 AM,39.9,23.7,16.6
5/24/2019 12:54:55 AM,36.8,28,17.3
5/24/2019 12:55:01 AM,30.7,25,16.7
5/24/2019 12:55:07 AM,34.4,25.5,16.9
5/24/2019 12:55:13 AM,35.5,28.9,17.3
5/24/2019 12:55:19 AM,41.9,26.6,17.1
5/24/2019 12:55:25 AM,35.6,26.5,17.3
5/24/2019 12:55:31 AM,34.6,23.2,16.8
5/24/2019 12:55:37 AM,35.2,26.1,17
5/24/2019 12:55:43 AM,37.8,25.3,16.4
5/24/2019 12:55:49 AM,35.6,27.9,17.5
5/24/2019 12:55:55 AM,37.6,28.9,17.9
5/24/2019 12:56:01 AM,32,23.1,16.3
5/24/2019 12:56:07 AM,35,25.4,16.8
5/24/2019 12:56:13 AM,39.9,30,17.4
5/24/2019 12:56:19 AM,38.9,28,17.2
5/24/2019 12:56:25 AM,38.6,28.7,18.5
5/24/2019 12:56:31 AM,30.8,23.5,16.9
5/24/2019 12:56:37 AM,34.3,26.3,16.7
5/24/2019 12:56:43 AM,40.6,30.5,17.9
5/24/2019 12:56:49 AM,37.2,24.6,16.6
5/24/2019 12:56:55 AM,32.3,26.8,17.5
5/24/2019 12:57:01 AM,35.5,25.3,16.7
5/24/2019 12:57:07 AM,33.2,25.2,17
5/24/2019 12:57:13 AM,34.9,27.7,17.2
5/24/2019 12:57:19 AM,36.4,28.5,17.7
5/24/2019 12:57:25 AM,35,26.8,16.9
5/24/2019 12:57:31 AM,33.2,24.9,16.6
5/24/2019 12:57:37 AM,33.8,25.3,16.4
5/24/2019 12:57:43 AM,36.6,27.4,17.1
5/24/2019 12:57:49 AM,36.3,25.7,16.8
5/24/2019 12:57:55 AM,39.5,27.9,17
5/24/2019 12:58:01 AM,33.5,26.2,17.2
5/24/2019 12:58:07 AM,35.4,26.9,16.7
5/24/2019 12:58:13 AM,39,23.4,16.6
5/24/2019 12:58:19 AM,38.5,27.3,17.4
5/24/2019 12:58:25 AM,38.7,27.1,17.1
5/24/2019 12:58:31 AM,34.5,27.4,17.8
5/24/2019 12:58:37 AM,31,26.6,17.1
5/24/2019 12:58:43 AM,34.4,28.8,17.4
5/24/2019 12:58:49 AM,31,25.3,16.6
5/24/2019 12:58:55 AM,28.8,23,15.9
5/24/2019 12:59:01 AM,32.2,26.5,17
5/24/2019 12:59:07 AM,28.7,23.5,17
5/24/2019 12:59:13 AM,37.7,26.1,16.7
5/24/2019 12:59:19 AM,31.4,23.3,16.3
5/24/2019 12:59:25 AM,34.6,26.8,16.8
5/24/2019 12:59:31 AM,35.5,24.8,17.1
5/24/2019 12:59:37 AM,41.6,26.4,17.4
5/24/2019 12:59:43 AM,34.2,22.9,16.6
5/24/2019 12:59:49 AM,39.8,31.1,17.9
5/24/2019 12:59:55 AM,37.5,26.9,17.6
5/24/2019 1:00:01 AM,38.5,28.6,17.1
5/24/2019 1:00:07 AM,32.9,24.9,16.7
5/24/2019 1:00:13 AM,30.9,26.6,16.5
5/24/2019 1:00:19 AM,35,25.5,16.9
5/24/2019 1:00:25 AM,31.5,24.5,16.5
5/24/2019 1:00:31 AM,37.2,27.9,17.6
5/24/2019 1:00:37 AM,32.2,25,16.5
5/24/2019 1:00:43 AM,39.9,26.4,17.1
5/24/2019 1:00:49 AM,32.9,25.1,17.3
5/24/2019 1:00:55 AM,40.8,31.4,17.2
5/24/2019 1:01:01 AM,40,27.8,17.4
5/24/2019 1:01:07 AM,35,26.8,16.8
5/24/2019 1:01:13 AM,41.2,28.3,17.5
5/24/2019 1:01:19 AM,32.2,24.5,16.1
5/24/2019 1:01:25 AM,34.5,27.7,17.2
5/24/2019 1:01:31 AM,36.9,29.1,17.6
5/24/2019 1:01:37 AM,41.3,27.8,17.5
5/24/2019 1:01:43 AM,35.1,26.1,16.6
5/24/2019 1:01:49 AM,35.7,28.6,17.2
5/24/2019 1:01:55 AM,31.5,22.9,16.5
5/24/2019 1:02:01 AM,30.5,22.8,16.5
5/24/2019 1:02:07 AM,40,29.5,17.6
5/24/2019 1:02:13 AM,37.1,25.7,16.5
5/24/2019 1:02:19 AM,37.6,27.9,17.5
5/24/2019 1:02:25 AM,37.9,28.5,17.7
5/24/2019 1:02:31 AM,40.9,30,17
5/24/2019 1:02:37 AM,34.5,29.3,17.1
5/24/2019 1:02:43 AM,35.8,26.2,17.4
5/24/2019 1:02:49 AM,34.4,26.7,16.8
5/24/2019 1:02:55 AM,29,23.9,16.5
5/24/2019 1:03:01 AM,45.4,30,17.5
5/24/2019 1:03:07 AM,38.9,26.4,16.7
5/24/2019 1:03:13 AM,31.6,25.8,17.3
5/24/2019 1:03:19 AM,36.4,26.2,16.9
5/24/2019 1:03:25 AM,34.9,23.2,16.9
5/24/2019 1:03:31 AM,36.8,27.5,17.6
5/24/2019 1:03:37 AM,31.6,25.3,16.7
5/24/2019 1:03:43 AM,46.8,27.8,17.3
5/24/2019 1:03:49 AM,33.9,22,15.9
5/24/2019 1:03:55 AM,34.1,26,16.8
5/24/2019 1:04:01 AM,40.1,29,17.8
5/24/2019 1:04:07 AM,45.1,29,17.5
5/24/2019 1:04:13 AM,41,27.5,17.1
5/24/2019 1:04:19 AM,38,24.7,17.1
5/24/2019 1:04:25 AM,32,26.4,17.4
5/24/2019 1:04:31 AM,36.7,24.8,16.8
5/24/2019 1:04:37 AM,33.4,24.3,16.8
5/24/2019 1:04:43 AM,43,25.8,17.2
5/24/2019 1:04:49 AM,35.1,25.2,17.7
5/24/2019 1:04:55 AM,33.2,24.6,16.7
5/24/2019 1:05:01 AM,34.1,25.5,17
5/24/2019 1:05:07 AM,38.7,26.9,17
5/24/2019 1:05:13 AM,40.8,29.3,17.9
5/24/2019 1:05:19 AM,38.1,27.4,17
5/24/2019 1:05:25 AM,32.2,23.4,16.5
5/24/2019 1:05:31 AM,35.8,26.4,17.2
5/24/2019 1:05:37 AM,37.7,27,17.4
5/24/2019 1:05:43 AM,33.2,25.5,17.2
5/24/2019 1:05:49 AM,32,24.4,17
5/24/2019 1:05:55 AM,42.4,27.4,17.1
5/24/2019 1:06:01 AM,38.2,26.4,16.8
5/24/2019 1:06:07 AM,35.5,28.7,16.8
5/24/2019 1:06:13 AM,28.9,23.2,16.4
5/24/2019 1:06:19 AM,33.7,25.3,17.3
5/24/2019 1:06:25 AM,44.5,27.4,17.4
5/24/2019 1:06:31 AM,34.3,26.9,17.2
5/24/2019 1:06:37 AM,35.5,24.5,16.7
5/24/2019 1:06:43 AM,37.6,26.3,17.3
5/24/2019 1:06:49 AM,36,26.8,17.1
5/24/2019 1:06:55 AM,35.6,27.9,17.5
5/24/2019 1:07:01 AM,37.1,27.7,16.9
5/24/2019 1:07:07 AM,41.8,28.1,17.5
5/24/2019 1:07:13 AM,37.6,28,18
5/24/2019 1:07:19 AM,38.1,23.6,16.7
5/24/2019 1:07:25 AM,36,28,17
5/24/2019 1:07:31 AM,36.2,26.9,16.8
5/24/2019 1:07:37 AM,39.7,27.4,16.8
5/24/2019 1:07:43 AM,36.1,27.7,17.5
5/24/2019 1:07:49 AM,33.7,26.3,17.3
5/24/2019 1:07:55 AM,35.6,27.7,17.1
5/24/2019 1:08:01 AM,34.2,25.7,16.5
5/24/2019 1:08:07 AM,40.6,27,17.7
5/24/2019 1:08:13 AM,41.1,24,16.6
